KeywordID,PaperID
K-116,Q13-1006
K-116,W06-3321
K-116,W09-0402
K-116,W11-2110
K-116,W12-1913
K-116,W96-0213
K-116,W99-0617
K-117,A97-1002
K-117,C92-4174
K-117,D11-1091
K-117,J92-4005
K-117,P96-1001
K-118,C04-1121
K-118,C10-2068
K-118,C10-3007
K-118,H01-1075
K-118,P08-3006
K-118,P09-2068
K-118,P11-2108
K-118,P14-1116
K-118,P16-1152
K-118,W03-2004
K-118,W08-1114
K-118,W09-0901
K-118,W10-4011
K-118,W10-4335
K-118,W11-0313
K-118,W12-1604
K-118,W13-1738
K-118,W13-2115
K-118,W13-4011
K-118,W14-1810
K-118,W14-1812
K-118,W14-4422
K-118,W98-0311
K-118,W98-0608
K-119,D07-1112
K-119,D10-1017
K-119,E14-1035
K-119,N09-1032
K-119,N15-1069
K-119,P07-1034
K-119,P11-1007
K-119,P11-1157
K-119,P13-1039
K-119,P14-1076
K-119,P16-1031
K-119,W06-2902
K-119,W07-0102
K-119,W10-0104
K-119,W14-2602
K-120,N09-1010
K-121,P03-1004
K-121,W06-2922
K-122,E09-1094
K-122,N04-1035
K-122,N15-1003
K-122,P16-4024
K-122,W06-1319
K-123,C86-1082
K-123,D14-1017
K-123,E89-1034
K-123,J09-2004
K-123,P11-1043
K-123,P14-1138
K-123,P14-1139
K-123,S12-1012
K-123,S12-1107
K-123,W03-1703
K-123,W06-2109
K-124,D09-1113
K-124,D16-1192
K-124,H05-1117
K-124,J13-2002
K-124,N07-1041
K-124,P04-1049
K-124,P13-1139
K-124,P14-2080
K-124,W04-1004
K-124,W08-0705
K-124,W10-0722
K-124,W11-2111
K-124,W12-3101
K-125,C96-1092
K-125,J91-3003
K-125,J97-4003
K-125,J99-4002
K-125,P94-1021
K-125,P96-1005
K-125,W96-0301
K-125,W96-0303
K-125,W96-0310
K-125,W96-0311
K-125,W98-0603
K-126,D16-1204
K-126,P88-1026
K-126,W05-1305
K-126,W14-0606
K-126,W93-0312
K-127,P13-1070
K-127,P98-2149
K-127,W14-5002
K-128,C73-2030
K-128,C86-1021
K-128,C88-2149
K-128,C92-4198
K-128,C94-1037
K-128,C94-1066
K-128,P06-4015
K-129,C08-1140
K-129,D12-1009
K-129,D14-1193
K-129,E12-1042
K-129,H89-1005
K-129,H91-1046
K-129,H94-1053
K-129,P06-2016
K-129,P07-1035
K-129,P11-1117
K-129,P15-2006
K-129,P94-1004
K-129,W03-1720
K-129,W04-1219
K-129,W08-0617
K-129,W10-1009
K-129,W11-2007
K-129,W14-3417
K-129,W97-1012
K-129,W98-1202
K-130,C73-2015
K-130,W09-2423
K-130,W11-1409
K-131,S13-2024
K-131,W11-1219
K-131,W11-1724
K-132,I08-1064
K-132,P05-3021
K-132,P10-1069
K-132,S10-1063
K-132,W07-2014
K-132,W09-3007
K-132,W09-3417
K-132,W12-6215
K-133,N09-1036
K-134,C02-1070
K-134,C04-1127
K-134,L08-1001
K-134,L08-1010
K-134,L08-1011
K-134,L08-1021
K-134,L08-1031
K-134,L08-1041
K-134,L08-1051
K-134,L08-1061
K-134,L08-1071
K-134,L08-1081
K-134,L08-1091
K-134,L08-1101
K-134,L08-1201
K-134,L08-1301
K-134,L08-1401
K-134,L08-1501
K-134,L08-1601
K-134,M98-1011
K-134,N15-3007
K-134,W10-3017
K-134,W13-2712
K-134,W97-0319
K-134,X98-1015
K-134,X98-1016
K-135,C82-1025
K-135,C82-1058
K-135,W12-0411
K-136,C00-1012
K-136,C96-2196
K-136,H91-1011
K-136,N07-1034
K-136,N09-1075
K-136,P11-1132
K-136,P11-2031
K-136,P16-3003
K-136,S13-2105
K-136,S14-1021
K-136,W06-1637
K-136,W08-0305
K-136,W08-1110
K-136,W09-0625
K-136,W13-2605
K-136,W99-0624
K-137,H94-1051
K-137,W02-1026
K-137,W99-0707
K-138,C02-1155
K-138,N09-2050
K-138,P84-1110
K-138,W06-2714
K-139,N15-1126
K-139,P15-1018
K-140,C92-2083
K-140,C92-2102
K-140,E87-1027
K-140,I08-2080
K-140,N03-2020
K-140,P10-1077
K-140,P79-1005
K-140,P91-1053
K-140,P98-1086
K-140,W03-1608
K-140,W04-0844
K-140,W04-3244
K-140,W05-0616
K-140,W06-0608
K-140,W07-0407
K-140,W09-1002
K-140,W09-2302
K-140,W10-1010
K-140,W96-0112
K-141,C04-1204
K-141,C10-1053
K-141,D11-1115
K-141,E09-1053
K-141,N15-1006
K-142,W05-0209
K-143,D12-1120
K-143,P05-1018
K-143,W94-0202
K-144,C08-1060
K-144,D14-1152
K-144,E06-2012
K-144,N09-1031
K-144,N13-2006
K-144,P10-4010
K-144,P13-1086
K-144,P14-1109
K-144,W03-0601
K-144,W10-0502
K-145,C10-2055
K-145,C86-1065
K-145,C88-1006
K-145,E89-1008
K-145,E93-1057
K-145,I08-1007
K-145,J06-3001
K-145,N13-2007
K-145,P08-1065
K-145,P13-1018
K-145,W02-1206
K-145,W03-0432
K-145,W10-2209
K-145,W13-4909
K-146,J94-4001
K-146,P06-1147
K-146,W06-0903
K-147,P80-1033
K-148,E99-1019
K-148,P07-1096
K-149,W02-0101
K-150,P86-1040
K-151,D10-1093
K-151,H05-2002
K-151,H92-1010
K-151,H94-1058
K-151,W10-3601
K-152,C69-4501
K-152,C69-5301
K-152,C69-6801
K-152,C80-1014
K-152,C82-1044
K-152,J79-1019
K-152,P84-1057
K-152,W01-0509
K-153,P10-1098
K-154,C00-2093
K-154,D13-1200
K-154,P00-1019
K-154,W01-0723
K-154,W04-1501
K-154,W04-1811
K-154,W04-3231
K-155,C08-1041
K-155,C08-1127
K-155,C08-1138
K-155,C10-1035
K-155,C10-1036
K-155,C10-1069
K-155,C10-2025
K-155,C10-2043
K-155,C10-2086
K-155,C14-1039
K-155,C14-1181
K-155,D07-1007
K-155,D07-1056
K-155,D07-1077
K-155,D08-1010
K-155,D08-1023
K-155,D09-1040
K-155,D09-1074
K-155,D09-1114
K-155,D10-1044
K-155,D10-1065
K-155,D11-1054
K-155,D12-1026
K-155,D12-1108
K-155,D13-1050
K-155,D13-1082
K-155,D13-1107
K-155,D14-1016
K-155,D14-1023
K-155,D14-1024
K-155,D14-1060
K-155,D14-1173
K-155,D16-1025
K-155,D16-1161
K-155,D16-1196
K-155,E06-1004
K-155,E06-1006
K-155,E06-2002
K-155,E09-1003
K-155,E14-1061
K-155,E14-2012
K-155,E14-4036
K-155,I05-2021
K-155,I05-2048
K-155,I05-2049
K-155,I08-1066
K-155,I08-2087
K-155,I08-4001
K-155,J06-4004
K-155,J10-4010
K-155,N06-1002
K-155,N06-1032
K-155,N06-2013
K-155,N07-1007
K-155,N07-1022
K-155,N07-1046
K-155,N07-1061
K-155,N07-2037
K-155,N09-1015
K-155,N09-1029
K-155,N09-1047
K-155,N09-2004
K-155,N09-2019
K-155,N10-1029
K-155,N10-3010
K-155,N13-2008
K-155,N13-4006
K-155,N15-1102
K-155,N15-1123
K-155,N15-1149
K-155,N15-2015
K-155,P04-3006
K-155,P05-1034
K-155,P05-2012
K-155,P06-1001
K-155,P07-1059
K-155,P07-1092
K-155,P07-1121
K-155,P07-2046
K-155,P07-2054
K-155,P08-1011
K-155,P08-1059
K-155,P08-2039
K-155,P09-1018
K-155,P09-1020
K-155,P09-1038
K-155,P09-3009
K-155,P10-1064
K-155,P10-1076
K-155,P10-1085
K-155,P10-2002
K-155,P10-2027
K-155,P10-3006
K-155,P11-1104
K-155,P11-1122
K-155,P11-1124
K-155,P11-2074
K-155,P11-2078
K-155,P11-3003
K-155,P11-3007
K-155,P12-1002
K-155,P12-1003
K-155,P12-1103
K-155,P12-2005
K-155,P12-2008
K-155,P12-2057
K-155,P12-2061
K-155,P12-3008
K-155,P13-1002
K-155,P13-1032
K-155,P13-1078
K-155,P13-1083
K-155,P13-1124
K-155,P13-1140
K-155,P13-1157
K-155,P13-2060
K-155,P13-2061
K-155,P13-2073
K-155,P13-4033
K-155,P14-1065
K-155,P14-1107
K-155,P14-2026
K-155,P14-6007
K-155,P15-1004
K-155,P16-2045
K-155,W02-1405
K-155,W04-3219
K-155,W05-0821
K-155,W05-0833
K-155,W06-1609
K-155,W07-0721
K-155,W07-0726
K-155,W07-0735
K-155,W08-0307
K-155,W08-0313
K-155,W08-0315
K-155,W08-0328
K-155,W08-0335
K-155,W08-0510
K-155,W08-2119
K-155,W09-0414
K-155,W09-0418
K-155,W09-0433
K-155,W09-0435
K-155,W09-0439
K-155,W09-2607
K-155,W09-3109
K-155,W10-1736
K-155,W10-1760
K-155,W10-1762
K-155,W10-2602
K-155,W10-2916
K-155,W10-3803
K-155,W11-1004
K-155,W11-1005
K-155,W11-1010
K-155,W11-2126
K-155,W11-2128
K-155,W11-2132
K-155,W11-2136
K-155,W11-2601
K-155,W12-0106
K-155,W12-0116
K-155,W12-0117
K-155,W12-3146
K-155,W12-3155
K-155,W12-3156
K-155,W12-4202
K-155,W12-4203
K-155,W12-4205
K-155,W12-4212
K-155,W13-0802
K-155,W13-2206
K-155,W13-2211
K-155,W13-2233
K-155,W13-2237
K-155,W13-2257
K-155,W13-2514
K-155,W13-2807
K-155,W13-2818
K-155,W13-3010
K-155,W13-3305
K-155,W14-0808
K-155,W14-3303
K-155,W14-3334
K-155,W14-3352
K-155,W14-4007
K-155,W14-4210
K-155,W14-4803
K-156,C08-1056
K-156,C10-2022
K-156,C14-1092
K-156,D10-1009
K-156,P06-2005
K-156,P09-1096
K-156,P09-2081
K-156,P10-1079
K-156,P10-2058
K-156,P15-2051
K-156,S13-2052
K-156,S13-2055
K-156,S14-2054
K-156,S14-2057
K-156,W07-0709
K-156,W09-2702
K-156,W09-3739
K-156,W11-0704
K-156,W11-2021
K-156,W11-2140
K-156,W11-2146
K-156,W11-2156
K-156,W11-2159
K-156,W12-2109
K-157,C69-6601
K-157,C86-1018
K-157,C88-2139
K-157,H89-2009
K-158,D08-1062
K-158,E99-1011
K-158,H01-1017
K-158,I05-3022
K-158,W06-0117
K-158,W14-3416
K-158,X96-1003
K-159,A88-1033
K-159,D16-1189
K-159,P14-1019
K-160,W09-3720
K-161,W09-0205
K-162,C00-1027
K-162,C96-2169
K-162,W11-0609
K-162,W11-2132
K-162,W14-4324
K-163,A97-1012
K-163,C02-1073
K-163,H05-1076
K-163,N06-2047
K-163,W04-0818
K-163,W12-3901
K-163,W13-2818
K-163,W14-0511
K-163,W14-4007
K-164,E06-1037
K-164,E12-3003
K-164,J11-1006
K-164,P06-1024
K-164,P08-1073
K-164,P10-1103
K-164,P14-1047
K-164,W00-0304
K-164,W02-0220
K-164,W09-3924
K-164,W10-4322
K-164,W12-1611
K-164,W13-4013
K-164,W13-4014
K-164,W13-4016
K-164,W14-5304
K-165,C69-0301
K-165,C82-2049
K-165,H90-1059
K-165,H91-1008
K-165,H91-1010
K-165,H91-1012
K-165,H92-1068
K-165,N13-1114
K-165,P00-1011
K-165,W03-1714
K-165,W07-0709
K-166,C86-1146
K-166,C94-1006
K-167,C02-1030
K-167,C02-1118
K-167,N03-1021
K-167,P00-1024
K-167,P00-1079
K-167,P01-1062
K-167,W02-2035
K-167,W03-0805
K-167,W03-1502
K-167,W04-1103
K-167,W12-4406
K-168,P16-1057
K-168,W00-1004
K-168,W03-1312
K-168,W09-2303
K-168,W10-3604
K-169,C86-1155
K-169,P15-1043
K-170,D11-1033
K-170,D14-1018
K-170,D16-1033
K-170,N13-1002
K-170,N13-1120
K-170,N15-2014
K-170,P07-1017
K-170,P10-1028
K-170,P15-1085
K-171,J11-2007
K-171,J92-1002
K-171,P98-2231
K-171,W10-4006
K-171,W98-1101
K-172,W02-1411
K-173,C88-1065
K-173,C90-2015
K-173,N13-2003
K-173,P14-1102
K-173,P98-1023
K-173,S14-2038
K-173,W14-1306
K-173,W14-2209
K-173,W98-1230
K-174,C14-1029
K-174,C90-3012
K-174,C92-4200
K-175,A83-1010
K-175,C82-2049
K-175,C86-1094
K-175,C90-2027
K-175,E83-1013
K-175,E83-1017
K-175,E85-1006
K-175,J80-1001
K-175,J82-1002
K-175,J88-1002
K-175,P79-1007
K-175,P79-1009
K-175,P80-1024
K-175,P80-1025
K-175,P80-1031
K-175,P84-1081
K-175,P88-1031
K-176,A94-1006
K-176,H92-1007
K-176,H92-1008
K-176,W06-3005
K-177,C04-1087
K-177,C96-1020
K-177,P00-1063
K-177,P97-1065
K-177,W04-1708
K-177,W05-0210
K-177,W10-4330
K-177,W14-6001
K-177,W99-0607
K-178,P13-1044
K-179,D12-1065
K-179,I08-1022
K-179,P08-2067
K-179,W12-4004
K-180,A94-1012
K-180,C10-2123
K-180,C94-1001
K-180,D12-1012
K-180,N07-2043
K-180,N10-1032
K-180,N15-3007
K-180,P10-4001
K-180,P86-1005
K-180,W01-1402
K-180,W97-0110
K-180,W97-0809
K-181,P04-1031
K-181,W06-1413
K-181,W08-1304
K-181,W99-0306
K-182,C02-1145
K-182,C10-1044
K-182,E09-2011
K-182,W02-1509
K-183,A00-1005
K-183,C00-2104
K-183,C04-1143
K-183,C08-1063
K-183,E09-2003
K-183,E14-2013
K-183,N04-1024
K-183,N07-3007
K-183,P07-2037
K-183,P08-1036
K-183,P10-4005
K-183,P12-1074
K-183,S14-2076
K-183,W03-0112
K-183,W04-1401
K-183,W07-0308
K-183,W09-1507
K-183,W09-2702
K-183,W10-0404
K-183,W14-2307
K-183,W14-4315
K-183,W14-4809
K-183,W14-5211
K-184,W14-0501
K-185,P98-1096
K-186,W05-0108
K-187,W07-2007
K-188,C14-1173
K-189,A00-1035
K-189,E14-2016
K-189,E87-1028
K-189,P05-2019
K-189,P13-2127
K-189,P13-3021
K-189,W00-1007
K-189,W08-1403
K-189,W10-1817
K-189,W99-0507
K-190,D11-1060
K-190,E09-2012
K-190,H05-1078
K-190,H05-2014
K-190,N06-2026
K-190,N09-2032
K-190,P03-2024
K-190,P06-1120
K-190,P06-2087
K-190,P06-4013
K-190,P07-3010
K-190,P08-2054
K-190,P09-1033
K-190,P11-2052
K-190,W04-2313
K-190,W05-1509
K-190,W06-1006
K-190,W06-1320
K-190,W06-2303
K-190,W06-2914
K-190,W06-3702
K-190,W07-0806
K-190,W07-1807
K-190,W08-1003
K-190,W08-1702
K-190,W08-2101
K-190,W08-2122
K-190,W09-1205
K-190,W09-1503
K-190,W09-2607
K-190,W11-1211
K-190,W97-0317
K-191,D12-1136
K-191,T78-1032
K-192,P08-1073
K-192,P08-2013
K-192,W06-3007
K-192,W10-4323
K-192,W10-4324
K-192,W11-2003
K-192,W12-1615
K-192,W14-0203
K-193,C02-1062
K-193,J99-2004
K-194,W10-2911
K-195,C00-2167
K-195,C02-1026
K-195,C04-1187
K-195,H01-1021
K-195,H05-1038
K-195,H93-1010
K-195,H93-1077
K-195,H93-1086
K-195,N03-1034
K-195,N03-2004
K-195,N06-1049
K-195,P01-1037
K-195,P02-1006
K-195,P06-1136
K-195,W00-1312
K-195,W01-0905
K-195,W01-1201
K-195,W01-1207
K-195,W03-1112
K-195,W03-1208
K-195,W04-0503
K-195,W06-3803
K-195,X93-1004
K-195,X96-1007
K-195,X96-1030
K-195,X96-1046
K-195,X96-1061
K-195,X98-1019
K-195,X98-1031
K-196,A92-1030
K-196,C00-2087
K-196,C02-1153
K-196,C04-1012
K-196,C04-1060
K-196,C08-1032
K-196,C08-1088
K-196,C08-2025
K-196,C10-1118
K-196,C73-1005
K-196,C82-1012
K-196,C88-1008
K-196,C88-1013
K-196,C88-2133
K-196,C92-1058
K-196,C94-1064
K-196,C96-1034
K-196,C96-2145
K-196,C96-2159
K-196,D07-1063
K-196,D07-1076
K-196,D07-1102
K-196,D09-1005
K-196,D09-1042
K-196,D09-1076
K-196,D11-1083
K-196,D12-1085
K-196,D13-1144
K-196,D13-1158
K-196,D14-1180
K-196,D14-1219
K-196,D16-1002
K-196,D16-1007
K-196,D16-1042
K-196,E06-1011
K-196,E06-1015
K-196,E06-1048
K-196,E06-2005
K-196,E06-2025
K-196,E09-1097
K-196,E09-3007
K-196,E12-1006
K-196,E12-1082
K-196,E91-1006
K-196,E91-1037
K-196,E95-1015
K-196,E99-1029
K-196,E99-1036
K-196,E99-1042
K-196,H01-1026
K-196,H05-1018
K-196,H86-1015
K-196,H89-1053
K-196,H89-2048
K-196,H92-1026
K-196,I05-2041
K-196,I08-1004
K-196,J01-1004
K-196,J03-4003
K-196,J05-1003
K-196,J05-2003
K-196,J08-3004
K-196,J12-3008
K-196,J14-2002
K-196,J94-1004
K-196,J98-4004
K-196,N01-1022
K-196,N04-1014
K-196,N06-1037
K-196,N06-2025
K-196,N09-1062
K-196,N09-2057
K-196,N10-1094
K-196,N10-1145
K-196,N12-1027
K-196,N15-1007
K-196,N15-1049
K-196,P01-1024
K-196,P01-1060
K-196,P03-1011
K-196,P03-1069
K-196,P03-2041
K-196,P06-2032
K-196,P06-2052
K-196,P06-2104
K-196,P07-1026
K-196,P08-1009
K-196,P08-1023
K-196,P08-1064
K-196,P09-1020
K-196,P09-1103
K-196,P09-2012
K-196,P10-1032
K-196,P10-1109
K-196,P10-1112
K-196,P10-1145
K-196,P10-2042
K-196,P10-5002
K-196,P11-1083
K-196,P11-1128
K-196,P11-2036
K-196,P11-2122
K-196,P11-3007
K-196,P12-1051
K-196,P12-1053
K-196,P13-2150
K-196,P14-1003
K-196,P14-1100
K-196,P14-2011
K-196,P14-2014
K-196,P14-2052
K-196,P14-3009
K-196,P15-1062
K-196,P15-1079
K-196,P16-2016
K-196,P85-1012
K-196,P87-1015
K-196,P88-1013
K-196,P92-1022
K-196,P95-1049
K-196,P96-1045
K-196,P98-1113
K-196,Q13-1020
K-196,S14-2034
K-196,W00-0716
K-196,W03-1012
K-196,W04-0211
K-196,W04-1910
K-196,W04-3228
K-196,W05-0407
K-196,W05-0633
K-196,W06-1518
K-196,W06-1519
K-196,W06-1522
K-196,W06-1524
K-196,W06-2002
K-196,W06-2909
K-196,W06-3104
K-196,W06-3601
K-196,W08-0401
K-196,W09-3801
K-196,W10-2306
K-196,W10-2501
K-196,W10-2502
K-196,W10-2503
K-196,W11-0216
K-196,W12-0801
K-196,W12-0803
K-196,W12-1623
K-196,W13-2263
K-196,W13-2406
K-196,W14-3318
K-196,W14-3355
K-196,W14-3362
K-196,W14-4014
K-196,W14-4406
K-196,W91-0116
K-196,W98-1206
K-196,W98-1431
K-197,C96-1064
K-197,D09-1109
K-197,H89-2027
K-197,W00-0728
K-198,H94-1005
K-198,W96-0410
K-199,A00-2008
K-199,A00-3004
K-199,A00-3006
K-199,A97-1040
K-199,A97-1047
K-199,C00-2111
K-199,C00-2167
K-199,C00-2173
K-199,C02-1145
K-199,C04-1148
K-199,C14-2027
K-199,C73-2005
K-199,C80-1064
K-199,C88-1079
K-199,C88-2154
K-199,C90-1008
K-199,C90-1014
K-199,C90-3086
K-199,C92-1012
K-199,C92-3132
K-199,C94-1040
K-199,C96-1048
K-199,C96-1049
K-199,E87-1021
K-199,E99-1043
K-199,E99-1045
K-199,H01-1007
K-199,H86-1003
K-199,H89-2065
K-199,H90-1014
K-199,H90-1077
K-199,H91-1003
K-199,H91-1005
K-199,H93-1028
K-199,H93-1089
K-199,H94-1108
K-199,I08-2142
K-199,I08-8002
K-199,I08-8004
K-199,J85-2001
K-199,J85-2005
K-199,J86-3006
K-199,M95-1016
K-199,N07-3008
K-199,P03-2030
K-199,P07-2041
K-199,P12-3008
K-199,P92-1042
K-199,P98-1050
K-199,W01-1017
K-199,W02-0717
K-199,W02-1203
K-199,W02-1705
K-199,W04-0602
K-199,W04-1614
K-199,W04-2007
K-199,W04-2209
K-199,W05-0309
K-199,W06-0505
K-199,W06-2106
K-199,W08-1906
K-199,W09-0415
K-199,W09-0713
K-199,W10-1309
K-199,W10-1618
K-199,W10-1820
K-199,W11-2609
K-199,W13-4024
K-199,W14-3001
K-199,W14-4608
K-199,W97-0407
K-199,W97-1505
K-199,W99-0410
K-199,W99-0806
K-199,X96-1018
K-199,X96-1019
K-200,D14-1035
K-200,D16-1102
K-200,D16-1133
K-200,D16-1163
K-200,N10-1076
K-200,P10-2005
K-200,P12-2063
K-200,P13-1057
K-200,P14-1127
K-200,P14-5019
K-200,P16-1038
K-200,W12-2108
K-200,W14-2212
K-200,W14-2602
K-201,W10-3112
K-202,C00-1008
K-202,C00-1032
K-202,C00-2168
K-202,C04-1104
K-202,C04-1149
K-202,C04-1161
K-202,C92-2106
K-202,D08-1096
K-202,D09-1094
K-202,D14-1034
K-202,E12-2001
K-202,H89-2060
K-202,H94-1098
K-202,H94-1109
K-202,H94-1121
K-202,I05-1021
K-202,J87-3007
K-202,N09-2017
K-202,P03-1029
K-202,P03-1044
K-202,P03-1053
K-202,P03-2025
K-202,P06-1045
K-202,P09-1049
K-202,P09-5004
K-202,P13-1130
K-202,P80-1014
K-202,P84-1070
K-202,P87-1005
K-202,P87-1024
K-202,P93-1033
K-202,P94-1039
K-202,P95-1047
K-202,P95-1055
K-202,P98-1053
K-202,P99-1055
K-202,W00-0711
K-202,W00-1323
K-202,W01-1004
K-202,W02-0306
K-202,W03-0607
K-202,W03-1010
K-202,W04-1307
K-202,W04-1311
K-202,W04-2102
K-202,W04-2119
K-202,W06-2917
K-202,W07-0605
K-202,W07-0610
K-202,W09-1112
K-202,W10-0607
K-202,W10-2203
K-202,W12-0903
K-202,W12-2307
K-202,W13-2606
K-202,W13-3525
K-202,W14-0507
K-202,W96-0306
K-202,W97-0808
K-202,W97-1015
K-202,W98-1228
K-202,W98-1229
K-203,W00-1320
K-204,S10-1061
K-205,C92-1042
K-205,D07-1071
K-205,D13-1013
K-205,H91-1033
K-205,P09-1110
K-205,P15-2083
K-205,W04-0216
K-206,C14-1205
K-206,E12-1007
K-206,W10-4346
K-206,W13-1502
K-206,W14-1215
K-206,W14-3211
K-206,W14-3212
K-206,X98-1012
K-207,C02-1157
K-207,C04-1014
K-207,P02-1024
K-207,P98-1119
K-207,W03-1724
K-207,W03-1804
K-207,W96-0113
K-208,A00-2005
K-208,C04-1055
K-208,C08-1069
K-208,C10-1094
K-208,C10-2014
K-208,C10-2168
K-208,C14-1136
K-208,C94-1064
K-208,C94-1075
K-208,D08-1050
K-208,D09-1085
K-208,D10-1066
K-208,D11-1006
K-208,D11-1017
K-208,D11-1116
K-208,D11-1138
K-208,D12-1029
K-208,D12-1030
K-208,D12-1096
K-208,D12-1105
K-208,D14-1082
K-208,D16-1180
K-208,D16-1214
K-208,E12-1006
K-208,E12-1008
K-208,E14-1014
K-208,E14-4031
K-208,H91-1043
K-208,H92-1029
K-208,I08-2096
K-208,J80-1002
K-208,J95-4003
K-208,J99-4004
K-208,N03-1031
K-208,N04-1013
K-208,N06-2033
K-208,N07-2031
K-208,N09-2064
K-208,N09-2066
K-208,N10-1091
K-208,N10-1095
K-208,N10-1115
K-208,N13-1126
K-208,N15-3001
K-208,P01-1017
K-208,P01-1065
K-208,P04-1040
K-208,P04-1083
K-208,P05-1012
K-208,P06-1041
K-208,P06-1043
K-208,P06-1054
K-208,P06-2089
K-208,P07-1049
K-208,P07-1051
K-208,P07-1052
K-208,P07-1078
K-208,P07-1122
K-208,P07-2052
K-208,P08-1006
K-208,P08-1110
K-208,P08-2002
K-208,P09-3006
K-208,P10-3018
K-208,P12-2003
K-208,P13-1014
K-208,P13-1043
K-208,P13-2109
K-208,P13-2111
K-208,P13-5002
K-208,P14-1039
K-208,P14-1069
K-208,P14-2106
K-208,P15-1038
K-208,P15-1118
K-208,P15-1135
K-208,P15-2042
K-208,P16-2069
K-208,P88-1030
K-208,P92-1052
K-208,Q14-1010
K-208,S10-1068
K-208,W01-0521
K-208,W02-1007
K-208,W03-2806
K-208,W04-2004
K-208,W04-3203
K-208,W04-3215
K-208,W05-0211
K-208,W05-1102
K-208,W05-1512
K-208,W05-1513
K-208,W06-1514
K-208,W06-1604
K-208,W07-2211
K-208,W07-2213
K-208,W07-2215
K-208,W08-1303
K-208,W08-1308
K-208,W09-0107
K-208,W09-1103
K-208,W09-1104
K-208,W09-1120
K-208,W09-2423
K-208,W09-3306
K-208,W09-3834
K-208,W10-1905
K-208,W10-2927
K-208,W11-0314
K-208,W12-0503
K-208,W12-3407
K-208,W13-1906
K-208,W13-2805
K-208,W13-4913
K-208,W94-0112
K-208,W98-0511
K-208,W98-1303
K-208,W99-0622
K-208,W99-0623
K-209,C14-2022
K-209,S10-1055
K-209,W12-1008
K-209,W14-1012
K-210,P13-4021
K-210,S12-1061
K-210,S12-1094
K-210,S12-1097
K-210,S13-1005
K-210,S13-1032
K-210,S13-1033
K-210,W05-1203
K-210,W06-1112
K-210,W11-0329
K-211,E91-1022
K-211,J79-1071
K-212,D10-1032
K-212,W04-1810
K-212,W10-0603
K-212,W14-4721
K-212,W98-1311
K-213,J07-1002
K-214,D11-1016
K-214,P06-3003
K-214,W02-1905
K-215,P06-1120
K-215,W06-1652
K-215,W14-3305
K-216,P03-1068
K-216,W04-2302
K-217,C04-1121
K-217,C08-1135
K-217,C10-1072
K-217,C10-1134
K-217,C10-2036
K-217,C10-2152
K-217,C10-2153
K-217,C14-1125
K-217,C14-1126
K-217,C14-1127
K-217,D08-1013
K-217,D12-1013
K-217,D16-1023
K-217,D16-1024
K-217,D16-1058
K-217,D16-1171
K-217,D16-1172
K-217,I05-1001
K-217,I08-1039
K-217,J11-3005
K-217,N10-1120
K-217,P05-2008
K-217,P07-1056
K-217,P08-2034
K-217,P08-2065
K-217,P09-1027
K-217,P10-1043
K-217,P11-1014
K-217,P11-1016
K-217,P12-1060
K-217,P12-2066
K-217,P15-1042
K-217,P15-2123
K-218,C00-2136
K-218,C86-1005
K-218,C88-1047
K-218,C88-2131
K-218,H90-1036
K-218,T78-1002
K-218,W05-1614
K-218,W08-1002
K-218,W09-0215
K-218,W09-2604
K-219,A92-1008
K-219,C00-2088
K-219,C08-1024
K-219,C73-1017
K-219,C73-2021
K-219,C82-1011
K-219,C82-1049
K-219,C86-1053
K-219,C90-2070
K-219,C92-4170
K-219,C94-1086
K-219,C94-2189
K-219,D10-1040
K-219,E14-1032
K-219,E14-1055
K-219,H86-1018
K-219,H90-1071
K-219,I05-2032
K-219,I08-2095
K-219,J85-4001
K-219,J88-3005
K-219,M92-1006
K-219,M93-1005
K-219,N09-2012
K-219,N10-1082
K-219,P06-1131
K-219,P13-2038
K-219,P84-1106
K-219,P91-1018
K-219,P91-1027
K-219,P92-1004
K-219,W05-1607
K-219,W06-1411
K-219,W07-1601
K-219,W11-2034
K-219,W14-5403
K-219,W14-5405
K-219,W14-5406
K-219,W90-0104
K-219,W98-0702
K-219,W98-1228
K-220,D16-1213
K-220,J09-4010
K-220,N15-1099
K-220,P06-2064
K-220,P08-1037
K-220,W00-1005
K-221,C04-1072
K-221,C08-1100
K-221,C10-2175
K-221,C14-1193
K-221,C14-1203
K-221,D10-1055
K-221,D12-1090
K-221,D14-1020
K-221,D16-1228
K-221,D16-1230
K-221,E06-1040
K-221,E14-4045
K-221,H05-1068
K-221,H05-2007
K-221,H92-1006
K-221,I08-1042
K-221,J09-4008
K-221,M91-1003
K-221,M93-1007
K-221,N06-2006
K-221,N07-1006
K-221,N10-1031
K-221,N10-1037
K-221,N10-1057
K-221,N10-1080
K-221,N12-1017
K-221,N12-1019
K-221,N12-2006
K-221,N12-2010
K-221,N13-2001
K-221,N13-3005
K-221,N15-1124
K-221,N15-2016
K-221,P01-1066
K-221,P05-1035
K-221,P06-2003
K-221,P06-2070
K-221,P07-1038
K-221,P07-1044
K-221,P07-1111
K-221,P08-1007
K-221,P08-3005
K-221,P09-1035
K-221,P09-2025
K-221,P10-1121
K-221,P10-2016
K-221,P11-1020
K-221,P11-1103
K-221,P11-2028
K-221,P12-1001
K-221,P12-2002
K-221,P13-4031
K-221,P14-1065
K-221,P14-1088
